"gene_patient_celltype","d0","d1","d2","d5","d9","d15"
"EBI3_sz_CD4cytotoxicT",0,0,0.0446330440377517,0,0.368932327882066,0
"NEGR1_ec_CD8naiveactivatedT",0,0,0,0.0479101781444544,0.0053795661798458,0.00731121098985618
"LINC02828_gz_CD4memoryT",0.0241602793756026,0.0166330555821732,0,0,0,0
"FAM225B_rs_CD8naiveT",0,0,0,0,0,0
"LRRC3C_ev_CD8naiveactivatedT",0,0,0,0,0,0
"AL359921.1_rs_Monocytes",0.00747887254203465,0,0,0,0,0
"ZNF716_gz_Neutrophils",0,0,0,0,0,0
"RASAL2-AS1_at_CD4memoryT",0,0,0,0,0,0
"SLCO2B1_gz_NK3adaptive/terminallymature",0,0,0,0.00412860256852097,0.000615269384687387,0
"BCL2L13_ec_CD8effectormemoryT",0,0,0.200292645112208,1.07823540807941,0,0
"RUBCNL_im_CD8naiveT",0,0.00424377068598342,0,0,0,0
"LINC01936_em_CD4memoryT",0,0,0,0,0,0
"TAS2R50_at_CyclingCD8T",0,0,0,0,0,0
"GDPD1_at_NK3adaptive/terminallymature",0.529088446382025,0,0,0.0258623291853414,0.0331293912182644,0.0327917574064428
"SH2D5_gz_Neutrophils",0,0,0,0,0,0
"Z98752.4_im_CD4cytotoxicT",0,0,0.00089612173136769,0,0,0
"AC009446.1_gz_CD8naiveT",0,0,0,0,0,0
"ZNF260_rs_CyclingCD8memoryactivatedT",0,0.365799100449413,0,0.0240893617654421,0.0848702765258608,0.0725172088260473
"SLC30A2_at_CD4naiveT",0,0,0,0,0,0
"VIPAS39_rs_PlasmacytoidDC",0,0.0249459634924789,0.0376313150363312,0,0,0
"AC115282.2_ev_Monocytes",0,0,0,0,0,0
"AC013643.2_rs_CD4cytotoxicT",0,0,0.0111349294193047,0.0449179916361929,0,0
"ZNF215_sz_PlasmacytoidDC",0,0,0,0,0,0
"PCDHGA11_at_γδTcells",0,0,0,0,0,0
"LINC00906_rs_CIKcells",0,0,0,0,0,0
"PRSS3_sz_CD4memoryactivatedT",0,0,0,0.00116788718375441,0,0
"AL109947.1_ec_CyclingCD8memoryactivatedT",0,0,0,0,0.00180105654705841,0.000756988168149763
"LINC01070_sz_CD4naiveT",0,0,0,0,0,0
"OTOP2_at_γδTcells",0,0.00105953111442265,0,0,0,0
"AC123912.1_rs_NK3adaptive/terminallymature",0,0,0,0.00894265263983502,0.0181586112625527,0.0157603476898238
"AC024575.1_sz_CD8effectormemoryT",0,0,0.00277075912629718,0,0,0
"LINCMD1_em_CD8memoryactivatedT",0,0,0,0,0,0
"ERN1_at_CyclingCD8memoryactivatedT",0,0,0,0.293206601393928,0.21568327117856,0.237371907084983
"LINC01801_ev_Monocytes",0,0,0,0,0,0
"NUAK1_ec_CyclingCD8memoryactivatedT",0,0,0,0.00468778370804118,0.00513708141570301,0.00311206211690843
"PMEPA1_im_CyclingCD8memoryactivatedT",0,0.543983802490221,0,0.0296386134304269,0,0.00099081837098903
"CMTM2_gz_CD8naiveactivatedT",0,0,0,0,0.00155289282091682,0.00370053348242811
"LINC02037_rs_γδTcells",0,0,0,0,0,0
"AC083855.2_ev_CD8naiveactivatedT",0,0,0,0,0,0
"HGH1_sz_Neutrophils",0.0100477617975475,0,0,0,0,0
"RUNDC3B_sz_PlasmacytoidDC",0.0193245028137652,0,0.0237722351133391,0,0,0
"NEURL3_ev_NK2/NKintermediate",0,0,0.00704372718037281,0,0,0
"AL359095.1_rs_CD4memoryT",0,0,0,0,0,0
"AC011476.3_sz_CD8naiveT",0.0380786884810483,0.0356526445654603,0,0,0,0
"DCTPP1_em_Neutrophils",0,0.673380327232891,0,0,0,0
"AL662884.1_em_CD4memoryactivatedT",0,0,0,0,0,0
"AC243964.3_at_PlasmacytoidDC",0,0,0.085365696034591,0,0,0
"WNT7A_ec_MyeloidDC",0,0,0,0,0,0
"RALYL_rs_Neutrophils",0,0,0,0,0,0
"SYNE3_im_CD8naiveT",0.0864460753201777,0.027797798996155,0,0,0,0
"AC004241.3_ec_CD4cytotoxicT",0,0,0.0195403080617315,0,0,0
"SLX1B_rs_NK2/NKintermediate",0,0,0,0,0,0
"SIGLEC5_gz_MyeloidDC",0,0.0305633278886343,0.0722745027455278,0,0,0
"MYO1A_ec_CD4memoryT",0.00303276116531179,0,0,0,0,0
"SLC22A31_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"AC004232.1_sz_Neutrophils",0,0,0,0,0,0
"NT5C3A_ev_CD4cytotoxicT",0,0.80178433982492,0.426372071831697,0.348470972899736,0.689216825963946,0
"AL162171.2_sz_γδTcells",0,0,0,0,0,0
"LINC01043_im_NK3adaptive/terminallymature",0,0,0,0,0,0
"BFAR_rs_Neutrophils",0.194250691349252,0.0837781660619784,0,0,0,0
"AL159972.1_ec_MyeloidDC",0,0,0,0,0,0
"CDK4_ev_NK2/NKintermediate",0,0,0.172690830288939,0.330745663363478,0,0
"IL18R1_ec_γδTcells",0.17857053027589,0.168741730732025,0.32985347963431,0.171933701489669,0.361904659587836,0
"ZNF112_rs_NK2/NKintermediate",0,0,0.000685830294919382,0,0,0
"RSPH6A_at_Neutrophils",0,0,0,0,0,0
"AC121761.2_rs_CD4memoryactivatedT",0,0,0,0,0.00039310283145484,0.002014435388847
"AC105219.1_em_MyeloidDC",0,0,0,0,0,0
"COTL1_ev_CyclingCD8T",2.05308989574177,0,0.776448247261978,1.63095131889542,1.63117927436438,1.04850976946267
"AL807757.2_ev_CD8naiveactivatedT",0,0,0,0,0,0
"AC090578.2_ec_CD4memoryT",0,0,0,0,0,0
"AC084782.3_ec_CD8cytotoxicT",0,0,0,0,0,0
"SNX4_ec_NK1",0.22069332444381,0.260473755051582,0.505648504272856,0.280212627867575,0.407906321318966,0
"PLD1_sz_CD8memoryactivatedT",0,0,0,0.0208309853671695,0.0178967962268311,0
"FHDC1_sz_CyclingCD8T",0,0,0,0.000515699914660038,0,0
"SLC38A10_ev_CyclingCD8memoryactivatedT",0,0,0,0.148364987557893,0.127451728658095,0.109626423367029
"AC234917.1_em_CyclingCD8T",0,0,0,0,0,0
"LCA5L_ev_NK3adaptive/terminallymature",0,0,0,0.00161831560381311,0.0109864226770641,0
"AC104785.1_em_γδTcells",0,0,0,0,0,0
"C11orf24_at_CD8memoryactivatedT",0,0,0,0.172235469812102,0.0637416792833552,0.0891724406156274
"ARHGAP24_sz_CIKcells",0,0,0,0,0,0.00169448617428584
"CHMP6_em_CD8effectormemoryT",0,0,0.149233050966572,0.258101078527685,0,0
"AP003472.1_im_CIKcells",0,0,0,0.026353199583541,0.00749685055603404,0.00434285591505404
"POLR3B_em_Bcells",0.0222087647184865,0.0624227987840403,0.112395069632092,0.170609774287026,0.0693786215531635,0
"PIAS3_ec_CD4memoryactivatedT",0,0,0,0.0303615724614035,0.0205710830909711,0.0131487663576558
"VPS9D1-AS1_gz_Bcells",0.00844637114977704,0,0.0357045876168198,0.0209182664935219,0,0
"QPRT_em_NK2/NKintermediate",0,0,0.031361694967114,0,0,0
"GTSE1_im_MyeloidDC",0,0,0.00526686290040989,0,0,0
"CLCA1_at_CD8naiveT",0,0.00632619134679295,0,0,0,0
"ZCWPW1_sz_CD4memoryT",0.0299481042214129,0.057063412179178,0,0.486285783886372,0,0
"SNX10_gz_MyeloidDC",0,2.05024699213797,1.48211504544723,0,0,0
"AC009145.2_ev_CD8effectormemoryT",0,0,0,0,0,0
"AC009108.3_rs_CD4memoryT",0,0.00150958002891862,0,0,0,0
"AP000769.6_at_NK2/NKintermediate",0,0,0,0,0,0
"AGK_at_CD4cytotoxicT",0,0,0.334273224919374,0.258390217993117,0.465957322526064,0.650542069716758
"CLEC18A_gz_CD8naiveactivatedT",0,0,0,0,0,0
"AC067930.3_rs_PlasmacytoidDC",0,0.0426639722931035,0,0,0,0
"ZNF618_gz_CD8cytotoxicT",0,0,0,0,0,0
"AL596223.1_rs_CD8naiveactivatedT",0,0,0,0,0,0
"AL136456.1_gz_CD8naiveactivatedT",0,0,0,0.120264561400239,0.0626677300998389,0.0346298926910524
"LINC02707_gz_Bcells",0,0,0,0,0,0
"AL121603.2_im_CD4cytotoxicT",0,0.0706399161887575,0.0580714120816277,0.675999449399167,0,0
"AEN_sz_CD4naiveT",0.0312913157131296,0.0476606912163363,0,0,0,0
"ZFP91_em_NK3adaptive/terminallymature",0,0,0,0.631516795593996,0.627168447222178,0.553735584749678
"STIMATE_ev_MyeloidDC",0,0.0989493350303297,0.0739006232775935,0,0,0
"AC061975.1_ec_NK2/NKintermediate",0,0,0,0,0,0
"FAXDC2_at_CD4naiveT",0.00931800257492858,0.0420828450303319,0.0571129776833067,0.141623755715942,0,0
"AC092598.1_ec_CD8memoryactivatedT",0,0,0,0,0,0
"AC091729.3_gz_Bcells",0,0,0.00888261824190952,0.0149401511252389,0,0
"AC138057.1_im_γδTcells",0,0,0,0,0,0
"LINC02643_em_NK1",0,0,0,0,0,0
"AQP6_em_CD8effectormemoryT",0,0,0,0,0,0
"Z97192.3_gz_CyclingCD8T",0,0,0,0.0270212919785808,0.02163996649712,0.0252515778854417
"AC067930.8_rs_Bcells",0,0.00440942508749484,0.0109508534245839,0.010857156586675,0.0374838406697708,0
"AMHR2_rs_NK2/NKintermediate",0,0,0,0,0,0
"HECW2-AS1_im_CD4naiveT",0.0313963805712293,0.0167396677323023,0,0,0,0
"AC005006.1_sz_Monocytes",0.00359072307005181,0,0,0,0,0
"KCTD4_em_CD4memoryT",0,0,0,0,0,0
"AC134407.1_ec_CD4memoryactivatedT",0,0,0,0,0,0
"SLC7A13_im_CD8naiveactivatedT",0,0,0,0,0,0
"ZNF891_sz_Neutrophils",0.0290941203469578,0,0,0,0,0
"AC079385.3_at_CD4cytotoxicT",0,0,0,0,0,0
"CDHR3_gz_CD4cytotoxicT",0,0.440393817641725,0.0183332147517972,0.0657728828242565,0.14919676213813,0
"SPC24_ec_CD8effectormemoryT",0,0,0.00108939688580315,0,0.431931417626252,0
"INSL5_ec_CD8effectormemoryT",0,0,0,0,0,0
"AL117190.2_at_NK3adaptive/terminallymature",0,0,0,0,0,0
"Z95624.1_sz_PlasmacytoidDC",0,0,0,0,0,0
"AL512356.4_gz_NK1",0,0,0,0,0,0
"BSG_im_CD4naiveT",0.159018105665881,0.174893468574916,0,0,0,0
"COQ4_ec_CD4cytotoxicT",0,0.168111545825107,0.250681759773972,0.121823302209491,0.127308455588163,0
"AKR1E2_gz_CD8naiveactivatedT",0,0,0,0,0.00174299971095165,0.00455946254506437
"LINC01919_ec_CD8cytotoxicT",0,0,0.00358792954681688,0,0,0
"AC068580.5_gz_NK3adaptive/terminallymature",0,0,0,0,0,0
"CAP1_ev_NK2/NKintermediate",0,0.65354680847744,0.960233973167353,0.627155631931626,0,0
"GLRX2_gz_CD4memoryactivatedT",0.260223011613629,0.372104226050994,0,0.231457488863019,0.19247178992341,0.191097505112147
"RBCK1_ev_CD8memoryactivatedT",0,0,0,0.345793938049878,0.365720664451505,0.333642014908564
"ACADM_gz_CIKcells",0.52727862914572,0.423945127957252,0,0.273565482183303,0.35924504343184,0.330992333750459
"EIF4E_gz_CD4cytotoxicT",0,0.351280092085881,0.523080999000953,0.441490412779805,0.60445817121988,1.27424255217057
"NRSN1_em_CD8memoryactivatedT",0,0,0,0,0,0
"CTDSPL_em_CD8naiveT",0.00811767018435958,0.00319095514931116,0,0,0,0
"BCCIP_ec_CD4memoryactivatedT",0.236708524142908,0.311106943532348,0.600600126026893,0.282378612935582,0.239217479961089,0.153418888784396
"ARHGAP26_ev_CD8cytotoxicT",0,0,0.308894645630615,0.213777674302862,0,0
"AC137561.1_em_CIKcells",0,0,0,0,0,0.00197660597889176
"FAM228B_ev_CD8naiveT",0.0875861973327721,0.104747543568776,0,0,0,0
"FUBP3_rs_CD4memoryactivatedT",0.0949127016080113,0,0.147986297841678,0.150285147409478,0.131858639435804,0.117984648153145
"AL359182.1_ev_Bcells",0,0,0,0,0,0
"C2orf92_ec_NK3adaptive/terminallymature",0,0,0.0881160109393125,0.0672639530247382,0.0101781097852255,0.0210763557904166
"AL139287.1_at_CD8cytotoxicT",0,0,0,0,0,0
"TIGAR_sz_PlasmacytoidDC",0.123248475894653,0.23873501707848,0.301358317786445,0,0,0
"AATBC_at_MyeloidDC",0,0.00864684880075734,0.00226428044974423,0,0,0
"USP39_gz_Bcells",0.105939008896651,0.169027964218253,0.14584144931667,0.255772195374992,0.259934961920009,0
"AC108749.1_em_CD4cytotoxicT",0,0,0.000226118417307546,0,0,0
"TTTY18_ec_CD4memoryactivatedT",0,0,0,0,0,0
"SLC14A2-AS1_gz_CD8effectormemoryT",0,0,0.00526108297765139,0,0,0
"TYSND1_gz_CyclingCD8memoryactivatedT",0,0,0,0.0403811340081178,0.0361152685668312,0.0432168480604576
"BCL2L11_im_NK3adaptive/terminallymature",0.223156006201782,0,0.281124473109743,0.134687631562428,0.0758276886255699,0.173295198112204
"AC093890.2_gz_CD4cytotoxicT",0,0,0,0,0,0
"AL353151.2_gz_Neutrophils",0,0,0,0,0,0
"KCNAB1_rs_CD4memoryactivatedT",0,0,0,0,0.00290001446124454,0.00460661325476332
"ANKRD31_at_CyclingCD8memoryactivatedT",0,0,0,0.0200020292918697,0.00335838721590525,0.00314539630480464
"AC093810.1_rs_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"DOCK9-DT_gz_γδTcells",0.00651885801384756,0.00504672384028635,0,0,0,0
"AC005050.3_ev_MyeloidDC",0,0.00215793891784836,0.0177103397504331,0,0,0
"CMSS1_sz_CD8memoryactivatedT",0,0,0,0.486491706850011,0.360918225494679,0.454566722377485
"ZNF446_ev_CD4memoryactivatedT",0,0.326492366760969,0,0.0224753196386831,0.0201831580758501,0.0147990858153969
"PRPS1_ev_CD8naiveactivatedT",0,0,0,0.158286737372368,0.119177516122861,0.132440848557567
"S100A1_gz_Monocytes",0,0,0,0,0,0
"AC011483.1_rs_CD8naiveT",0,0,0,0,0,0
"AC105020.3_em_MyeloidDC",0,0,0,0,0,0
"AC092683.1_em_CyclingCD8T",0,0,0.282658898980608,0.0949311963332203,0.0926678809761715,0.130328256878476
"AP001992.2_em_CIKcells",0,0,0,0,0,0.000602792786698381
"AL359732.1_rs_NK2/NKintermediate",0,0,0,0,0,0
"LINC02256_ev_Neutrophils",0,0.0880522442328875,1.53080071180382,0,0,0
"LINC01256_rs_CyclingCD8T",0,0,0,0,0,0
"AC093904.1_ev_CyclingCD8T",0,0,0,6.75374633765615e-05,0,0
"AC090948.1_im_CD8effectormemoryT",0,0,0.00420085639237756,0,0,0
"AP000873.4_at_CD8naiveactivatedT",0,0,0,0,0,0
"AL590399.1_gz_NK2/NKintermediate",0,0,0.00331342042494063,0,0,0
"NLGN2_at_MyeloidDC",0,0,0.00273439828135728,0,0,0
"RBM43_rs_CD8cytotoxicT",0,0,0.0289358826597975,0.630228793891107,0,0
"AC097487.1_at_CIKcells",0,0,0,0.00160044868485807,0,0.000570384233090772
"SEPTIN10_im_CyclingCD8memoryactivatedT",0,0,0,0,0.000979284110248963,0.000909322111222891
"ARHGAP8_ec_NK3adaptive/terminallymature",0,0,0,0.00571849098343192,0.00144567674821591,0.00480926829363882
"CYP7B1_at_CD4cytotoxicT",0,0,0.00883124931526754,0,0,0
"FBXL5_gz_CD4memoryactivatedT",0.246123215991713,0,0,0.257239082602845,0.215381659948987,0.268541228457053
"AC010092.1_rs_CD8naiveactivatedT",0,0,0,0,0,0
"TAP2_ec_CD8cytotoxicT",0,0,0.476655498703853,1.05098423967886,0.713580506360294,0
"HOXB4_gz_γδTcells",0.0285272822454185,0.0478158977950968,0,0,0,0
"ABHD17C_ev_CD8cytotoxicT",0,0,0.0228259553361621,0,0,0
"ESR1_at_CD8memoryactivatedT",0,0,0,0.0394583400734727,0.0491955680863467,0.0306033089309593
"AC019209.3_em_MyeloidDC",0,0,0,0,0,0
"RPL18A_em_NK2/NKintermediate",0,2.56905873716489,2.53941492803846,2.80567674908621,0,0
"AC106881.1_rs_CD8effectormemoryT",0,0,0,0,0,0
"NTM-AS1_ev_Bcells",0,0,0,0,0,0
"RFLNA_at_CIKcells",0,0,0,0.00474978600971265,0,0.0083671896937922
"PGLYRP3_rs_NK3adaptive/terminallymature",0,0,0,0,0,0
"TM4SF18_ec_CD4memoryT",0,0,0,0,0,0
"SKA3_sz_CD4naiveT",0,0.00087826728573202,0,0,0,0
"MAP3K15_ev_CD8naiveactivatedT",0,0,0,0,0.00291450574271286,0.00480218197435678
"RGPD4_at_CD8naiveactivatedT",0,0,0,0,0,0.002401685541991
"TRAV8-6_gz_CyclingCD8memoryactivatedT",0,0,0,0,0.00885402094995646,0.00465119075772372
"CEBPB_ec_NK1",0.332199955363385,0.247325146898506,0,0.0779204172953925,0,0
"PIP4K2C_rs_CD8cytotoxicT",0,0,0.0583540054981526,0,0,0
"TNPO3_sz_NK1",0.174789798249923,0.204808942254784,0.603723986800879,0.362409913992234,0,0
"AC060814.5_im_CD8effectormemoryT",0,0,0,0,0,0
"AL135785.1_im_CyclingCD8T",0,0,0,0,0,0
"ZPBP_ec_CD8naiveactivatedT",0,0,0,0.0100074129282463,0.0020407724771322,0
"AC022306.3_gz_CD4cytotoxicT",0,0,0.000707844051628837,0,0,0
"CYP8B1_em_CIKcells",0,0,0,0,0,0
"IL24_ec_CD4memoryT",0.0154477434381456,0.0403345589541183,0,0.0623833004811023,0,0
"RIPK1_rs_CD4memoryT",0.165185755749309,0.234656483220576,0.289933783599463,0,0,0.693857692940634
"DUSP3_em_MyeloidDC",0,0.32790154750308,0.18695525409672,0,0,0
"CDKN1A_ev_CD4naiveT",0.0118136944427097,0.0239325211648023,0.18771318386915,0,0,0
"CYB561D1_ec_CD8effectormemoryT",0,0,0.0524294197783112,0,0,0
"UQCRB_em_MyeloidDC",0,0.840736831368667,1.07201140427826,0,0,0
"FAM25C_ev_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"TRAJ25_ev_Bcells",0,0,0,0,0,0
"AC104454.2_sz_PlasmacytoidDC",0,0,0,0,0,0
"AC110285.2_rs_CD4memoryactivatedT",0,0,0,0,0,0
"MAZ_sz_γδTcells",0.302410228835095,0.357508702558404,0.351518627926661,0,0,0
"AC073342.1_sz_CD4naiveT",0.0546158207335818,0.103358135309872,0,0,0,0
"AC093503.2_sz_CD8cytotoxicT",0,0,0,0,0,0
"SYNPO2_em_Monocytes",0.00492766130738706,0,0,0,0,0
"RAPGEF1_gz_γδTcells",0.467057920369072,0.639815387294363,0.975118694150565,0,0,0
"TNRC6C_at_CD4memoryactivatedT",0.0638576351912912,0.607358093678112,0.557539766475842,0.384484186838697,0.333956236744733,0.295303125415271
"SLC25A21_rs_Neutrophils",0,0,0,0,0,0
"TMEM39B_at_CD8naiveT",0.0233376710291361,0.0347484925641447,0,0.518069718162105,0,0
"AC010336.4_at_CD4cytotoxicT",0,0,0,0,0,0
"CNOT7_ec_γδTcells",0.265270536142893,0.25573384672608,0.667123670829174,0.303052453075637,0,0
"IGLV3-1_em_NK1",0,0,0,0,0,0
"TMEM252_em_CD8memoryactivatedT",0,0,0,0,0,0
"KANSL2_ec_NK3adaptive/terminallymature",0,0,0.146983212810252,0.183424019067231,0.168241302554141,0.179103911691337
"AL357033.3_gz_Neutrophils",0,0,0,0,0,0
"TFB1M_gz_NK3adaptive/terminallymature",0,0,0.278292710489575,0.216710262153247,0.212631003425433,0.196196367708459
"AP002008.1_at_Bcells",0,0,0,0,0,0
"SH2D2A_ev_CD8memoryactivatedT",0,0,0,0.257223588840334,0.159094195054378,0.0895419333660831
"MINPP1_sz_CD4memoryactivatedT",0.0525100804652321,0,0,0.059950940635816,0.0483829597856659,0.055117763886418
"HAO2_gz_CD4naiveT",0,0,0,0,0,0
"GNAI2_sz_Bcells",0.726660809715189,0.648476079009783,0.69224364240122,1.08396072921078,1.09567562526964,0
"AK8_im_CD8naiveT",0,0,0,0,0,0
"AL499602.1_rs_γδTcells",0,0,0,0,0,0
"TCF4-AS2_sz_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"MAFA_im_CD4naiveT",0,0,0,0,0,0
"AL355990.1_gz_NK3adaptive/terminallymature",0,0,0,0,0,0
"RBP5_rs_CD4memoryactivatedT",0,0,0.1478095544709,0.0461410502976354,0.0198018522086446,0.0153518424038181
"AC007991.3_rs_CD4memoryactivatedT",0,0,0,0,0,0.000884781263588521
"NOS3_ev_γδTcells",0,0,0,0,0,0
"AC104135.1_im_CD8cytotoxicT",0,0,0.00681861130597941,0,0,0
"OIP5-AS1_ec_CD8effectormemoryT",0,0,0.373808203165266,0,0,0
"AC025165.4_at_CD4cytotoxicT",0,0,0.0012792767965364,0,0,0
"OR7A5_at_CD4cytotoxicT",0,0,0,0,0,0
"ZNF658_gz_CD4memoryT",0.0149594871123199,0.023647891213185,0,0,0,0
"CHIC1_sz_CD8cytotoxicT",0,0,0.106556337364582,0,0,0
"GPR160_ec_MyeloidDC",0,0.0297870834481109,0.0125263911329035,0,0,0
"LINC02332_gz_Bcells",0,0,0,0,0,0
"AC012363.2_rs_γδTcells",0,0,0,0,0,0
"KLHL7_im_Monocytes",0.0891831288295921,0,0,0,0,0
"OTULINL_sz_NK3adaptive/terminallymature",0.797465284655069,0,0,0.167193964032565,0.192880043778452,0.235497644218538
"TNFRSF6B_gz_CD4naiveT",0.00406154174596957,0,0,0,0,0
"AL133475.1_at_CD4memoryT",0,0,0,0,0,0
"LINC01169_im_CD8memoryactivatedT",0,0,0,0,0,0.00177512200861895
"CCR5AS_im_CD8naiveactivatedT",0,0,0,0,0.0146107992147884,0.00953610510058771
"PCDHGA10_im_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"AC090125.1_ev_CD4memoryT",0.00128748506795073,0.0052719017083385,0,0,0,0
"TSPAN19_rs_CD4cytotoxicT",0,0,0,0,0,0
"AL359220.1_at_CIKcells",0,0,0,0.104594612910427,0.103184426570887,0.0823651333217992
"CCDC38_ev_CD8naiveT",0.00307489396283551,0.015463497893334,0,0,0,0
"AL031289.2_sz_γδTcells",0,0,0,0,0,0
"AC005726.1_ec_CD8naiveactivatedT",0,0,0,0.0626533495788545,0.0345596177736847,0.0405093939535619
"FAM71A_ec_NK3adaptive/terminallymature",0,0,0,0,0,0
"FAM98C_ec_CD8naiveT",0.0295312762617447,0.0692364184924122,0,0,0,0
"PI15_at_CIKcells",0,0,0,0,0,0
"WDR87_rs_CD8naiveT",0.0035538612864471,0,0,0,0,0
"AC015909.1_im_Bcells",0,0,0,0,0,0
"TRHR_rs_CyclingCD8T",0,0,0,0.00037026163476616,0.00278071862786401,0
"CBR3_ec_CD4naiveT",0.108447660873722,0.118228990896649,0.129947695644132,0,0,0
"GOLGA5_em_Monocytes",0.154625687557599,0,0,0,0,0
"HES4_rs_CyclingCD8memoryactivatedT",0,0,0,0,0.000570408255673096,0.000700474843172839
"MYLK3_rs_CD4memoryT",0,0.00216364945285595,0,0,0,0
"PHGR1_em_PlasmacytoidDC",0,0,0,0,0,0
"UBE2K_sz_NK2/NKintermediate",0,0.906257066123236,0.55828126313417,1.00516745586707,0,0
"UTP4_em_CIKcells",0,0,0,0,0.0943627368327902,0.0452274911516439
"XPNPEP3_im_γδTcells",0.0436821731860193,0.0890729411700144,0.576014551613982,0,0,0
"RCC1_gz_CD4naiveT",0.0157835798600976,0.0245091677512178,0,0,0,0
"MYRF-AS1_at_CD8cytotoxicT",0,0,0,0,0,0
"MAB21L1_gz_NK1",0,0,0,0,0,0
"TAPBP_gz_γδTcells",0.525931678357593,0.789173228230935,0.536069577075926,0,0,0
"AC022167.1_gz_MyeloidDC",0,0,0,0,0,0
"LINC01592_at_MyeloidDC",0,0,0,0,0,0
"GGN_em_CyclingCD8memoryactivatedT",0,0,0,0,0.000840206445775511,0.000171664152740982
"NIPSNAP1_em_Monocytes",0.0306776573218661,0,0,0,0,0
"AL049796.1_sz_CD8memoryactivatedT",0,0,0,0,0,0
"AL136419.3_ev_CD4cytotoxicT",0,0,0.0190617362335106,0.0165203386779562,0,0
"AC068724.1_at_CD8memoryactivatedT",0,0,0,0,0,0
"VXN_im_CD4memoryT",0,0,0,0,0,0
"LINC00346_ev_NK2/NKintermediate",0,0,0,0,0,0
"AP3M1_im_γδTcells",0.0795532573656707,0.114741827514144,0,0,0,0
"TMEM121_gz_CD4naiveT",0.00892742559005219,0.0124377699076158,0,0,0,0
"AC010336.5_em_PlasmacytoidDC",0,0,0,0,0,0
"AMOT_sz_CD8naiveT",0,0.00428742784053667,0,0,0,0
"AP1S1_gz_CD4memoryactivatedT",0.189390645697653,0,0.589986008646211,0.269705916331374,0.204665698321453,0.213207196368633
"BLM_sz_Neutrophils",0.0114903728929871,1.32405205224267,0,0,0,0
"AL357568.2_ev_MyeloidDC",0,0,0,0,0,0
"CHST11_at_CD8memoryactivatedT",0,0,0,0.654670401735132,0.917891411035513,0.865254877216003
"AC090630.1_gz_CD8naiveactivatedT",0,0,0.204880377950628,0,0.00167545456156982,0.000786457747997976
"TESC-AS1_at_CD8memoryactivatedT",0,0,0,0,0.00230194957588643,0.00465576014998291
"HSD17B8_gz_CD4memoryT",0.0808468719827807,0.0654244620429857,0,0.227452284008438,0,0.134313626864143
"PLCG2_ev_CD8naiveT",0.00871017527871825,0.00856737575208644,0,0,0,0
"TRPM2_em_CD8memoryactivatedT",0,0,0,0.0480302033564935,0.14849965786121,0.156849022073281
"AC079031.2_gz_γδTcells",0,0,0,0,0,0
"AL133370.1_em_NK2/NKintermediate",0,0,0,0,0,0
"EEF1AKMT1_em_CD8effectormemoryT",0,0,0.15637388637852,0.157467444910732,0,0
"DEFB121_at_CyclingCD8T",0,0,0,0,0,0
"AL096701.3_ev_Bcells",0,0,0.00174545598163891,0,0,0
"LINC01728_ev_CD8memoryactivatedT",0,0,0,0,0,0
"PPP2R3B_rs_NK1",0.0377993181341655,0.0228032832692271,0,0.108031875759168,0,0
"SCNN1A_em_CD8cytotoxicT",0,0,0.00326395256666794,0,0,0
"OSTN-AS1_ec_NK1",0,0,0,0,0,0
"PNMA5_ev_MyeloidDC",0,0.00243993704281878,0,0,0,0
"DVL3_em_CD4cytotoxicT",0,0.12275492439941,0.0661738887416542,0.0537222868729569,0,0
"PPARGC1A_gz_CD8cytotoxicT",0,0,0,0,0,0
"KIF5A_at_CD8naiveT",0.00755588284947134,0.00724540654476325,0,0,0,0
"AC022966.1_gz_NK2/NKintermediate",0,0,0,0,0,0
"ZNF197-AS1_sz_Monocytes",0,0,0,0,0,0
"C12orf50_rs_γδTcells",0,0,0,0,0,0
"PRRX1_at_γδTcells",0,0,0,0,0,0
"AC074389.2_at_CyclingCD8T",0,0,0,0.00101627504241009,0,0
"ITGA4_ec_CD8cytotoxicT",0,0,0.330896713618378,1.55200586334822,0.940761093877981,0
"LINC01990_em_CD8naiveT",0,0,0,0,0,0
"AC005909.2_sz_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"AP001437.1_ev_CyclingCD8memoryactivatedT",0,0,0,0,0.0020506345269146,0.00267875142848182
"MNX1_gz_NK2/NKintermediate",0,0,0.0020637454427596,0,0,0
"AP001189.5_rs_PlasmacytoidDC",0,0,0,0,0,0
"AL034550.2_ec_CD8naiveactivatedT",0,0,0,0.103561717124062,0.0407966947969511,0.0342380020365238
"AL031963.3_em_CD8memoryactivatedT",0,0,0,0,0.0130908402409143,0.00789485944266744
"AC010999.2_rs_CD4memoryT",0.00227070444020618,0.00111108476204559,0,0,0,0
"TERF1_at_CD4naiveT",0.147273649287054,0.210941655824294,0.206084824933556,0.419549473117031,0.47741137411793,0
"AC021393.1_ev_PlasmacytoidDC",0,0,0,0,0,0
"AC021242.2_at_CD8naiveT",0,0,0,0,0,0
