1155	MAGI2
1156	MAGI3
1157	MAL
1158	MALAT1
1159	MALT1
1160	MAML2
1161	MAML3
1162	MAMLD1
1163	MAN1A1
1164	MAN1C1
1165	MANBA
1166	MAP1A
1167	MAP3K20
1168	MAP3K5
1169	MAP3K7CL
1170	MAP3K8
1171	MAP4K3
1172	MAP7D2
1173	MAPK10
1174	MAPK8
1175	MARCH1
1176	MARCH3
1177	MARCKSL1
1178	MAST2
1179	MAST4
1180	MB21D2
1181	MBD5
1182	MBNL1
1183	MBOAT2
1184	MCF2
1185	MCF2L2
1186	MCM10
1187	MCM3
1188	MCM4
1189	MCM6
1190	MCM7
1191	MCOLN2
1192	MCTP1
1193	MCTP2
1194	MCU
1195	MDFIC
1196	MDM2
1197	ME1
1198	MED12L
1199	MED13L
1200	MEF2A
1201	MEF2C
1202	MEF2C-AS1
1203	MEGF9
1204	MEIKIN
1205	MELK
1206	METRNL
1207	MGAM
1208	MGAT5
1209	MGLL
1210	MGST1
1211	MICAL2
1212	MID1
1213	MIF
1214	MIR155HG
1215	MIR181A1HG
1216	MIR193BHG
1217	MIR2052HG
1218	MIR222HG
1219	MIR31HG
1220	MIR3681HG
1221	MIR4435-2HG
1222	MIR503HG
1223	MIR646HG
1224	MIR924HG
1225	MIR99AHG
1226	MKI67
1227	MLLT3
1228	MMS22L
1229	MND1
1230	MOB3B
1231	MOXD1
1232	MPP6
1233	MPP7
1234	MREG
1235	MRTO4
1236	MSC
1237	MSC-AS1
1238	MT-ATP6
1239	MT-ND1
1240	MT-ND2
1241	MT-ND4
1242	MT-ND5
1243	MT-ND6
1244	MT1E
1245	MT2A
1246	MTAP
1247	MTHFD1L
1248	MTHFD2
1249	MTSS1
1250	MX1
1251	MXD1
1252	MXD3
1253	MYB
1254	MYBL1
1255	MYBL2
1256	MYC
1257	MYL9
1258	MYO1B
1259	MYO1D
1260	MYO1E
1261	MYO1F
1262	MYO3B
1263	MYOF
1264	MZB1
1265	NAALADL2
1266	NAMPT
1267	NASP
1268	NAV1
1269	NAV2
1270	NBEA
1271	NCALD
1272	NCAM1
1273	NCAM2
1274	NCAPD3
1275	NCAPG
1276	NCAPG2
1277	NCAPH
1278	NCEH1
1279	NCF1
1280	NCF2
1281	NCL
1282	NCOA3
1283	NCR1
1284	NCR3
1285	NDC1
1286	NDC80
1287	NEAT1
1288	NECTIN2
1289	NEDD4L
1290	NEFH
1291	NEGR1
1292	NEIL3
1293	NEK6
1294	NELL2
1295	NETO2
1296	NEXMIF
1297	NFIA
1298	NFKB1
1299	NFKBIA
1300	NHS
1301	NHSL1
1302	NIBAN1
1303	NIBAN3
1304	NINJ1
1305	NIPAL1
1306	NIPAL2
1307	NKAIN2
1308	NKG7
1309	NLK
1310	NLN
1311	NLRP3
1312	NLRP7
1313	NME1
1314	NME7
1315	NOLC1
1316	NOVA1
1317	NPC2
1318	NPM1
1319	NPW
1320	NR3C2
1321	NR4A1
1322	NR4A2
1323	NR4A3
1324	NR6A1
1325	NRCAM
1326	NRG2
1327	NRP1
1328	NRP2
1329	NSD2
1330	NUBPL
1331	NUCB2
1332	NUF2
1333	NUMB
1334	NUSAP1
1335	ODC1
1336	OGFRL1
1337	OPHN1
1338	OR3A2
1339	ORC6
1340	OSBP2
1341	OSBPL10
1342	OSBPL1A
1343	OSBPL3
1344	OSBPL6
1345	OSM
1346	P2RX1
1347	P2RX5
1348	P2RX7
1349	P2RY14
1350	P2RY8
1351	PA2G4
1352	PACRG
1353	PADI4
1354	PAICS
1355	PAK1
1356	PALLD
1357	PALM2-AKAP2
1358	PAM
1359	PAPSS2
1360	PARD3
1361	PARD3B
1362	PARPBP
1363	PASK
1364	PAWR
1365	PBX1
1366	PBX3
1367	PCAT1
1368	PCBP3
1369	PCDH9
1370	PCLAF
1371	PCNA
1372	PCSK5
1373	PCSK6
1374	PDE3B
1375	PDE4B
1376	PDE4D
1377	PDE4DIP
1378	PDE7A
1379	PDE7B
1380	PDE8A
1381	PDGFA
1382	PDGFD
1383	PDLIM1
1384	PDLIM5
1385	PEAK1
1386	PECAM1
1387	PEG10
1388	PELI1
1389	PELI2
1390	PEX5L
1391	PGAP1
1392	PGD
1393	PHACTR1
1394	PHACTR2
1395	PHEX
1396	PHGDH
1397	PHLDA1
1398	PHLDA2
1399	PHLPP1
1400	PHTF2
1401	PIF1
1402	PIK3AP1
1403	PIK3R5
1404	PILRA
1405	PIP5K1B
1406	PIR
1407	PITPNC1
1408	PKD2
1409	PKIA
1410	PKIA-AS1
1411	PKIB
1412	PKIG
1413	PKM
1414	PKP4
1415	PLA2G4A
1416	PLA2G4C
1417	PLAC8
1418	PLAGL1
1419	PLAUR
1420	PLBD1
1421	PLCB1
1422	PLCG2
1423	PLCL1
1424	PLD1
1425	PLEK
1426	PLEKHA5
1427	PLEKHG1
1428	PLEKHM3
1429	PLEKHO1
1430	PLK1
1431	PLK2
1432	PLPP1
1433	PLSCR1
1434	PLXDC2
1435	PLXNA4
1436	PLXNC1
1437	PMAIP1
1438	POLA1
1439	POLQ
1440	POT1-AS1
1441	POU2AF1
1442	POU2F1
1443	POU2F2
1444	PPARG
1445	PPFIBP1
1446	PPM1H
1447	PPM1L
1448	PPP1R14B
1449	PPP1R9A
1450	PPP2R2B
1451	PPP3CA
1452	PRAG1
1453	PRC1
1454	PRDM1
1455	PRDM5
1456	PRDX1
1457	PRELID2
1458	PRF1
1459	PRG4
1460	PRIM2
1461	PRKAR2B
1462	PRKCA
1463	PRKCB
1464	PRKCE
1465	PRKCH
1466	PRKDC
1467	PRKG1
1468	PRKG2
1469	PRKN
1470	PRKX
1471	PROK2
1472	PRR11
1473	PRRG4
1474	PRSS23
1475	PRSS57
1476	PSAP
1477	PSAT1
1478	PSD3
1479	PSTPIP2
1480	PTAFR
1481	PTCHD1-AS
1482	PTGIR
1483	PTK2
1484	PTMA
1485	PTMS
1486	PTPN12
1487	PTPN13
1488	PTPRE
1489	PTPRG
1490	PTPRJ
1491	PTPRK
1492	PTPRM
1493	PTPRS
1494	PTTG1
1495	PUS7
1496	PVT1
1497	PYHIN1
1498	PZP
1499	QKI
1500	RAB11FIP1
1501	RAB13
1502	RAB20
1503	RAB27B
1504	RAB31
1505	RAB32
1506	RAB39A
1507	RABGAP1L
1508	RACGAP1
1509	RAD21
1510	RAD51AP1
1511	RAD51B
1512	RALGPS2
1513	RAMP1
1514	RAN
1515	RANBP1
1516	RANBP17
1517	RAP1GAP2
